Date,Close,High,Low,Open,Volume,return_1d,return_5d,return_10d,ma_10,ma_50,ma_ratio_10,ma_ratio_50,rsi,macd,macd_signal,macd_hist,volatility_10,volatility_20,volume_avg_10,volume_ratio,target
2018-03-11,21.891685485839844,22.1634697369766,21.56730020471627,21.979357770973966,529709,0.015453406565406391,0.04476985074895867,0.041284406582867694,21.112282371520998,19.999725379943847,1.0369170467031175,1.094599304238112,49.223608516946165,0.401204620031276,0.3740390767787791,0.02716554325249687,0.018595660715351483,0.026364364722898475,937160.2,0.5652278020342734,1
2018-03-12,22.33881378173828,22.663200751723146,21.93552359051315,21.891686609590955,2648567,0.020424571519979784,0.07374634405548153,0.07601347813001058,21.270091819763184,20.081961669921874,1.0502452914181635,1.112382054547821,52.949655871655644,0.46224992866514114,0.39168124715605157,0.07056868150908957,0.018218431507413032,0.02521069751082446,1182124.9,2.2405136716094893,0
2018-03-13,22.031959533691406,22.417716568506375,21.68127208031856,22.338811682471277,5396744,-0.013736371637500522,0.0462114558472122,0.07347287595135099,21.420887565612794,20.158060874938965,1.0285269210347554,1.092960263905251,65.24821327178017,0.4803312426661108,0.4094112462580634,0.07091999640804741,0.01850031265878537,0.02383325744179964,1574285.1,3.4280601398056807,1
2018-03-14,22.540456771850586,22.733336125471727,22.10209703683481,22.031959546120675,2808189,0.023079982394738074,0.04554688716504107,0.09404243232969733,21.614642333984374,20.248187599182128,1.0428327438206353,1.1132086099775689,72.57236296169735,0.5295875362503253,0.4334465042565158,0.09614103199380947,0.019095248424661537,0.02425592778027167,1753287.5,1.6016705759893914,0
2018-03-15,22.444019317626953,22.619362212607253,22.137167161149275,22.540457324592715,1946328,-0.004278416147452169,0.041073602480075966,0.04832103445790592,21.718095207214354,20.346204833984373,1.0334248516495803,1.1031059355176938,66.00789647135304,0.5544504475676888,0.4576472929187504,0.0968031546489384,0.016251671378458114,0.023801036123867657,1713165.9,1.1361001290067705,1
2018-03-18,23.601289749145508,24.591982079530354,22.531692527502337,22.44402024030311,6128823,0.05156253054058202,0.07809377055099231,0.1263598677519424,21.982864570617675,20.467367477416992,1.0736221238742025,1.1531179950321593,76.6446952925487,0.6599292820535183,0.49810369074570404,0.16182559130781426,0.01927859964208462,0.02614285550281225,2297479.0,2.667629606190089,0
2018-03-19,23.39087677001953,24.109786499918073,22.81224202779828,23.601289251535466,620852,-0.008915316974725696,0.04709574100757763,0.12431522378295168,22.24149684906006,20.58730270385742,1.05167727373565,1.136179766067014,77.02478976276078,0.7182637519676511,0.5421357029900935,0.17612804897755763,0.019485847734673056,0.026304066324873643,2340617.6,0.26525135929935756,0
2018-03-20,22.952516555786133,23.574986592111145,22.750871474064766,23.390876301550698,1185821,-0.018740649123304864,0.04178280287266345,0.08992510286999855,22.430868339538574,20.70075023651123,1.0232558190949772,1.1087770391675622,70.74301794694686,0.720813148605771,0.577871192113229,0.14294195649254193,0.021765218340957043,0.026763127324338377,2306032.1,0.5142257126429419,0
2018-03-21,22.80347442626953,23.408411350300142,22.444019564563888,22.95251680835795,1568781,-0.006493498399373965,0.011668692302075012,0.057747052078762184,22.555362510681153,20.80893741607666,1.011000129812628,1.095850017245567,63.92293293170105,0.702706743633108,0.6028383024172048,0.09986844121590321,0.021568132504670746,0.02150723562473987,2283381.4,0.6870429092572972,1
2018-03-22,22.97005271911621,23.574988000417516,22.356348369500886,22.803475537556082,3243794,0.007304952295110967,0.023437575687529577,0.06547384383449173,22.696514511108397,20.901168327331543,1.012051991854253,1.0989841505213505,71.37546513499328,0.6938010566179891,0.6210308532573617,0.07277020336062734,0.021472016012735757,0.0209624760027757,2607760.8,1.2439001307175106,1
2018-03-25,23.206764221191406,23.58375386819227,22.35634692071273,22.97005123055736,2035183,0.010305222411535864,-0.016716269837261155,0.06007206417259159,22.828022384643553,20.987788200378418,1.016591092744093,1.1057270065634157,74.99998015008127,0.6978000705851528,0.63638469672292,0.061415373862232836,0.02129625392193668,0.019481371449876113,2758308.2,0.7378374178781036,0
2018-03-26,23.066490173339844,23.583754825494413,22.7070353028202,23.206765163190937,1513251,-0.006044532814422743,-0.013868081982093883,0.03257453142818312,22.90079002380371,21.069849166870117,1.0072355647715165,1.094762947311897,71.4018722752239,0.6817911110945154,0.6454659795972391,0.03632513149727634,0.02095346909821485,0.01922519858665293,2644776.6,0.5721659061865565,0
2018-03-27,22.943750381469727,23.347040566379036,22.707035704826534,23.06649058170998,1364091,-0.00532112995725631,-0.0003819265000898353,0.04138491841290848,22.991969108581543,21.15401424407959,0.9979028013266676,1.0846050360342852,66.05692252249065,0.6516875712749517,0.6467102979327817,0.004977273342170019,0.02034884151963804,0.01899126504800453,2241511.3,0.6085586095416963,0
2018-03-28,22.470319747924805,23.057721871936764,22.242374152525883,22.908679492046872,1480896,-0.02063440482368928,-0.014609820947326102,-0.0031116061504739,22.984955406188966,21.211526985168458,0.9776098909408547,1.0593447498445785,59.52379339596742,0.5829089915748433,0.6339500366611941,-0.05104104508635077,0.020547753500205934,0.019888609064405125,2108782.0,0.7022518211934662,1
2018-03-29,23.22429847717285,23.96074296313475,22.181001843358548,22.44401868675047,3111971,0.03355442813926479,0.011068575295216876,0.03476557155398141,23.062983322143555,21.260272560119628,1.0069945484838647,1.0923800911535526,62.794601264383274,0.5825262537831541,0.6236652800855862,-0.04113902630243205,0.023031022170653597,0.01940970347174636,2225346.3,1.3984210008123232,1
2018-04-01,23.680192947387695,23.97827769922762,23.08402344370785,23.224298424313734,5669488,0.01963006420464941,0.020400462627356397,0.0033431731520114916,23.070873641967772,21.3181360244751,1.0264107599424204,1.110800349533409,62.85712405285822,0.6119555622109836,0.6213233365106657,-0.009367774299682163,0.01710143291176073,0.018719592067465707,2179412.8,2.6013832716775824,1
2018-04-02,24.40787124633789,25.249521171696554,24.039648985941035,24.63581851917497,5943946,0.030729407508078177,0.05815280360895181,0.04347825377892023,23.17257308959961,21.392306480407715,1.0533086313704503,1.140964919733737,71.07311207441403,0.6860872714400834,0.6342761234965493,0.05181114794353414,0.01915707945935289,0.01919891378165348,2711722.2,2.1919450303574606,0
