Price,Close,High,Low,Open,Volume
Ticker,ORWE.CA,ORWE.CA,ORWE.CA,ORWE.CA,ORWE.CA
Date,,,,,
2019-12-16,4.02144718170166,4.0329589477713945,3.9638880768908384,3.9677256067095694,291568
2019-12-17,4.105867862701416,4.159589173550638,4.029122740827948,4.021447954178396,831270
2019-12-18,4.178775787353516,4.220985327744058,4.09819313908156,4.105867650872966,601840
2019-12-19,4.105867862701416,4.186450240668558,4.05982051511513,4.178776002943416,449733
2019-12-22,4.102029800415039,4.105867330473473,4.0713317556449224,4.105867330473473,137605
2019-12-23,4.025284767150879,4.098192899366828,3.9907494661096172,4.102029880575905,80236
2019-12-24,3.963888645172119,4.009935990514766,3.9523768774520054,4.025285014141584,109650
2019-12-25,3.956214427947998,3.990749731284036,3.9408651297808985,3.9638886653382572,451170
2019-12-26,3.9907498359680176,4.009936116102438,3.9792380678873656,3.956214531726061,74355
2019-12-29,3.9600517749786377,4.009935825247664,3.9523767145571678,3.990749546504892,123640
2019-12-30,4.02144718170166,4.029121966876969,3.979237372779303,3.960051370458566,199354
2019-12-31,4.052145481109619,4.098192545185068,3.952376293355177,4.021447163930502,372094
2020-01-02,4.029122352600098,4.029122352600098,4.021447566690053,4.052145886943696,134086
2020-01-05,3.8526079654693604,3.9331903283644682,3.798886390205955,4.029121987225561,303768
2020-01-06,3.8641200065612793,3.9216788412964285,3.8372589425560357,3.8526082396142494,121396
2020-01-08,3.9293532371520996,3.9830753673367054,3.71830444237764,3.8641201629411395,147124
2020-01-09,4.036796569824219,4.090518149696294,3.97540020407967,3.929353135617892,436867
2020-01-12,4.036796569824219,4.067494615465405,3.9907495013624406,4.036796569824219,36106
2020-01-13,3.994586706161499,4.052145537050423,3.9523763479186442,4.036796241017888,251913
2020-01-14,4.02144718170166,4.0329589477713945,3.960051370458566,3.9945866686677673,325887
2020-01-15,4.002261161804199,4.048308229038669,3.990749394995582,4.021447439818562,529530
2020-01-16,4.029122352600098,4.086681188459092,3.952376689197081,4.002261288070389,1347823
2020-01-19,3.9792373180389404,4.0099353604692665,3.9715630818935077,4.0291219114503685,101490
2020-01-20,3.937028646469116,3.9907499580263757,3.875632273698943,3.9792381895936324,282703
2020-01-21,3.887143611907959,3.9216789133838694,3.8679573333102315,3.9370282107242303,99643
2020-01-22,3.9063291549682617,3.98307480922502,3.894817389168392,3.8871431530972917,114408
2020-01-23,3.9293532371520996,3.986912074216639,3.883306167500468,3.9063297023262837,136903
2020-01-26,3.9101669788360596,3.975400048813612,3.8794689343938384,3.9293529821502804,69472
2020-01-27,3.8986549377441406,3.914004233346982,3.8794686613182736,3.910166703599661,305497
2020-01-28,3.925516366958618,3.990749438455682,3.860282472075035,3.8986553029838182,162160
2020-01-29,3.963888645172119,4.009935990514766,3.9331908723806746,3.9255166350294575,76911
2020-01-30,3.9907498359680176,4.009936116102438,3.933190995564757,3.9638887693176286,100414
2020-02-02,3.967725992202759,3.9984237635757394,3.9485399880179632,3.990749526579129,42915
2020-02-03,3.9408645629882812,3.9677256250707824,3.933190326701764,3.9677256250707824,157162
2020-02-04,3.9408645629882812,3.940864562988281,3.940864562988281,3.940864562988281,0
2020-02-05,4.029122352600098,4.0674946353772485,3.9907495208985893,3.948539982397506,171009
2020-02-06,4.029122352600098,4.029122352600098,4.029122352600098,4.029122352600098,0
2020-02-09,4.063657760620117,4.0790065094559464,4.052145993146606,4.075169528093628,202749
2020-02-10,4.029122352600098,4.052145886943696,4.029122352600098,4.063657654115494,474400
2020-02-11,4.0674943923950195,4.117378988288342,4.0406338783942495,4.0291221119101355,225991
2020-02-12,4.02144718170166,4.0559824799108615,3.9945866686677673,4.067494245980596,59052
2020-02-13,3.9907498359680176,4.059820444451931,3.975400537398281,4.0214478841830905,720849
2020-02-16,4.029122352600098,4.0674946353772485,3.952376689197081,3.9907495208985893,211318
2020-02-17,4.029122352600098,4.048308356757584,4.0060988182565005,4.029122352600098,18315
2020-02-18,3.994586706161499,4.048308007195673,3.94470211159561,4.0291220046948535,139245
2020-02-19,3.9792373180389404,4.0099353604692665,3.933190254393451,3.994586613716252,288408
2020-02-20,4.025284767150879,4.029122297284306,3.9715634622155362,3.9792376990958633,831154
2020-02-23,4.121216297149658,4.163426108137994,4.009935611900062,4.0252846340776385,1792209
2020-02-24,4.121216297149658,4.121216297149658,4.121216297149658,4.121216297149658,0
2020-02-25,4.002261161804199,4.086681059529564,3.975400098121922,4.032959206627179,587442
2020-02-26,4.002261161804199,4.002261161804199,4.002261161804199,4.002261161804199,0
2020-02-27,3.9984235763549805,4.032959150764634,3.971563336431269,4.036796406314354,222237
2020-03-01,3.871793746948242,3.9523761052450253,3.7221407958256445,3.9984231671289012,151215
2020-03-02,3.818072557449341,3.9753997488837767,3.6492333257554477,3.8717938567079786,554665
2020-03-03,3.8602826595306396,3.9485400925679763,3.8065613523588486,3.818073119851844,290257
2020-03-04,3.9408645629882812,3.990749157316795,3.8372586678812257,3.860282200127238,690016
2020-03-05,4.0406341552734375,4.086681224365209,3.967726021415952,3.9408649566502376,168718
2020-03-08,3.944701910018921,3.9907489723770273,3.9140041429089916,4.040633564393783,215883
2020-03-09,3.818072557449341,3.9715630425422987,3.76051345400064,3.9447019812197603,563548
2020-03-10,3.871793746948242,3.9140041025994052,3.77969962318049,3.818072449212525,570972
2020-03-11,3.8142356872558594,3.9216791277380403,3.7413280990616338,3.8717945261951385,551212
2020-03-15,3.442021608352661,3.772025593941698,3.4343468225977194,3.8142354060519232,2156629
2020-03-16,3.1120169162750244,3.2194603528718946,3.100505148903451,3.442021737646683,2091178
2020-03-17,2.9355034828186035,3.0582956705601654,2.8127107461526637,3.1120169782349096,2299194
2020-03-18,2.8741068840026855,3.0621329553279755,2.697592853817172,2.9355032474121034,2350993
2020-03-19,3.0736446380615234,3.1542270026040113,2.590149901882274,2.872188315012063,1392737
2020-03-22,3.2060301303863525,3.378706628092177,3.108179977788637,3.0736446782474722,1505571
2020-03-23,3.2923684120178223,3.4823129809957347,3.2060302959377083,3.2060302959377083,978509
2020-03-24,3.2693450450897217,3.3902187431414474,3.22329797430091,3.292368580484127,443793
2020-03-25,3.2866127490997314,3.395974676633639,3.2232978911670096,3.269344960768195,680119
2020-03-26,3.298124313354492,3.3269038673136695,3.2348094593216015,3.2866125466632545,1368420
2020-03-29,3.2175419330596924,3.2808565123656264,3.188762379220874,3.2981242995613504,713512
2020-03-30,3.108180284500122,3.1945186791038847,3.0678889604951154,3.2175422144032626,823487
2020-03-31,3.096668243408203,3.1657388432072597,3.0333533896946516,3.1081800100413792,1685705
2020-04-01,3.0045738220214844,3.050621162803953,2.9585267557011803,3.096668229124257,1300734
2020-04-02,3.016085624694824,3.067888712156172,2.981550324541315,3.004573857976988,535919
2020-04-05,2.975795030593872,3.0333538729292817,2.9355037037279805,3.0160860829975538,357507
2020-04-06,2.9930622577667236,3.021841813393439,2.9700387230502243,2.975794743960441,1218982
2020-04-07,3.0851569175720215,3.165739295517598,2.9988185182563734,2.993062496886301,3532105
2020-04-08,3.1427152156829834,3.217541833785473,3.0506210853797087,3.0851563842434366,4137116
2020-04-09,3.1657392978668213,3.3096365386789492,3.096668688147929,3.142715761293857,2791570
2020-04-12,3.096668243408203,3.1542270765740836,3.056376922961004,3.1657388432072597,1171895
2020-04-13,3.0045738220214844,3.1484710415035164,2.9585267557011803,3.096668229124257,9266827
2020-04-14,3.016085624694824,3.085156499464011,2.952771044977808,3.004573857976988,7023160
2020-04-15,3.0218420028686523,3.108180400700197,2.9700389092772856,3.0160859815975223,7404673
2020-04-16,3.044865131378174,3.0851564514952257,2.9815502781834247,3.0218415983004765,4038121
2020-04-21,3.033353567123413,3.0736448899273574,2.998818265203825,3.0448653344299426,2750769
2020-04-22,2.9988181591033936,3.050621247381035,2.96428285840569,3.033353459801097,4044073
2020-04-23,3.0794003009796143,3.131203385448341,3.021841470715558,2.9988179386099354,5327925
2020-04-26,3.1542270183563232,3.200274084039134,3.113935698652783,3.079400399390675,5003573
2020-04-27,3.0909125804901123,3.1657392094945473,3.050621529843261,3.1542274415294185,4441776
2020-04-28,3.177250862121582,3.2463214674050063,3.0794007007389705,3.090912468286208,7691880
2020-04-29,3.183006763458252,3.2463213453565944,3.1369594205383065,3.1772507426699423,2993937
2020-04-30,3.1427152156829834,3.188762280834621,3.1081799168192554,3.183006534921745,3332417
2020-05-03,3.0218420028686523,3.113936147509126,2.90672432206806,3.1427157049403744,3869231
2020-05-04,2.981550455093384,3.044865312044913,2.94701515342769,3.021841777601117,2401388
2020-05-05,2.9988181591033936,3.027597713582566,2.9815503715234555,2.9815503715234555,864487
2020-05-06,3.0045738220214844,3.039109396223877,2.993062055441408,2.9988180759625287,1321817
2020-05-07,2.9412593841552734,3.021841754081367,2.9067240827583762,3.0045739661518294,1477049
2020-05-10,2.9239916801452637,2.964283003495774,2.900968145219883,2.9412594685703928,1296386
2020-05-11,2.9412593841552734,3.0160857332841284,2.8491649726347035,2.923991596225736,3250391
2020-05-12,3.067889451980591,3.0966690129464842,3.004574582532966,2.9412599875475762,3103837
2020-05-13,3.0103299617767334,3.0678887969569226,2.9873064277046577,3.0678887969569226,1406411
2020-05-14,2.952770948410034,2.9930619933736944,2.935503161666923,3.0103297801168054,1680961
2020-05-17,2.9297478199005127,2.9700388704225222,2.877944726986846,2.9527713557594315,797097
2020-05-18,2.918236017227173,2.9470152994770835,2.895212481642367,2.929747785019576,1541540
2020-05-19,2.9412593841552734,2.9873064526844697,2.923991596225736,2.9182358498906753,704115
2020-05-20,2.970038652420044,3.0045739536735123,2.906724070686441,2.9412593719399087,1797602
2020-05-21,2.958526611328125,2.9815501433647524,2.935503079291498,2.9700383773464387,1480661
2020-05-31,3.016085624694824,3.0621329660283383,2.9642828116956443,2.9585267911056423,1196507
2020-06-01,3.033353567123413,3.0506213553142985,3.0045740116259987,3.016085778932528,1047713
2020-06-02,3.033353567123413,3.0506213553142985,3.016085778932528,3.033353567123413,1228073
2020-06-03,3.039109706878662,3.0506214746354594,3.0218419180123695,3.0333536857691668,706131
2020-06-04,3.113935708999634,3.1657387952960057,3.021841577328005,3.039109364247517,2389794
2020-06-07,3.171494960784912,3.217542028726399,3.136959385366622,3.113935851395879,3371558
2020-06-08,3.1542270183563232,3.2117858504598367,3.119691719094215,3.1714948052184577,2428475
2020-06-09,3.108180284500122,3.1484713340429384,3.0736449815510554,3.154227355098878,1653129
2020-06-10,3.0851569175720215,3.11969222240584,3.06788912792401,3.1081804541279006,869076
2020-06-11,3.067889451980591,3.0966690129464842,3.0333541434988596,3.085157243452574,1164052
2020-06-14,3.050621271133423,3.073644805111155,3.02184171643017,3.0678887843856346,969621
2020-06-15,3.067889451980591,3.1139365299562325,3.004574582532966,3.0506219349708426,2217097
2020-06-16,3.102424383163452,3.1427157087232587,3.073645100159763,3.0678890788817044,1959405
2020-06-17,3.1484713554382324,3.1945187008120914,3.0966685378937036,3.1024242845265655,1311655
2020-06-18,3.113935708999634,3.159982774835448,3.079400409622773,3.1484710083764944,1559430
2020-06-21,3.102424383163452,3.1369596874452,3.050621563971931,3.1139361512573682,774718
2020-06-22,3.0909125804901123,3.131203905599161,3.067889044559855,3.1024243484552407,566873
2020-06-23,3.102424383163452,3.1369596874452,3.050621563971931,3.0909126150695365,439048
2020-06-24,3.1657392978668213,3.206030624100611,3.108180456434411,3.102424435060067,1169858
2020-06-25,3.1484713554382324,3.17725091198912,3.119692073349537,3.1657391442612033,971123
2020-06-28,3.1542270183563232,3.1657387847770257,3.131203485514918,3.1484709979148913,313646
2020-06-29,3.1254475116729736,3.1657388319772455,3.1024239784882943,3.1542270653849056,802172
2020-06-30,3.159982919692993,3.183006728128502,3.108180105484078,3.1254476187329914,1506904
2020-07-05,3.2866127490997314,3.3499276070324537,3.1657390541655275,3.1599830332342873,2641318
2020-07-06,3.390218496322632,3.4880686518561457,3.286612594590649,3.286612594590649,4973408
2020-07-07,3.384462594985962,3.4535331929745343,3.3556830419263104,3.3902183409205966,773374
2020-07-08,3.3556833267211914,3.41324216326332,3.286612722870637,3.384462882223347,1445510
2020-07-09,3.2578330039978027,3.3211478582501828,3.2002741703420794,3.355683158443617,2211333
2020-07-12,3.401730537414551,3.436265840775965,3.3211481629045836,3.2578333028442272,1567416
2020-07-13,3.4938244819641113,3.522603760311181,3.4362653763456588,3.4017300776518815,3941973
2020-07-14,3.499580144882202,3.5283596970091358,3.4650448470071717,3.4938243991341054,1776732
2020-07-15,3.4132418632507324,3.5398715669752683,3.2808564136089853,3.49958024770616,5627522
2020-07-16,3.436265707015991,3.4823130508343,3.321148033625677,3.4132421723379283,1063858
2020-07-19,3.390218496322632,3.511092185574364,3.3096361283088673,3.4362655637590684,1473001
2020-07-20,3.384462594985962,3.424753639914883,3.3384155296602467,3.3902183409205966,880634
2020-07-21,3.395974636077881,3.442021705129158,3.3671950806897417,3.3844628688150613,1654596
2020-07-22,3.465045213699341,3.5053365360484907,3.3959746106398088,3.3959746106398088,3674614
2020-07-26,3.5686511993408203,3.6089425226050773,3.5226041295886317,3.465045292398396,7970422
2020-07-27,3.5622212886810303,3.6458113930819542,3.5300711541863965,3.986601347014327,6799166
2020-07-28,3.5686511993408203,3.600801025076973,3.5365010669982815,3.562221050229758,1923537
2020-07-29,3.5943713188171387,3.665101122081524,3.5365012010495533,3.5686513346107445,2032598
2020-08-04,3.632951259613037,3.697251219500462,3.607231275658067,3.594371283680582,1790119
2020-08-05,3.6136608123779297,3.658670933791354,3.5879408306006493,3.632950952014074,1511612
2020-08-06,3.6779608726501465,3.716541153032537,3.61366091635679,3.61366091635679,1845297
2020-08-09,3.716541290283203,3.748691116313976,3.6843911576460426,3.6779610084760552,1048459
2020-08-10,3.690821409225464,3.7294016953080686,3.645811586473128,3.7165417021493408,647318
2020-08-11,3.697251319885254,3.7229713045385524,3.66510118576543,3.6908211704187286,1268141
2020-08-12,3.6779608726501465,3.7229709953586845,3.6458110478066565,3.697251012841342,3089882
2020-08-13,3.690821409225464,3.710111552266766,3.6715315727905833,3.677961416066736,1053470
2020-08-16,3.7422611713409424,3.7615510051102494,3.684391056820262,3.6908208992079046,2833006
2020-08-17,3.645811080932617,3.697251046434688,3.542931149928476,3.7422611695521897,1738552
2020-08-18,3.5107810497283936,3.6265209731478945,3.465770926206508,3.6458111136876687,3945052
2020-08-19,3.4400510787963867,3.530071022781451,3.4079012521049177,3.5107811880878486,3695381
2020-08-23,3.5107810497283936,3.536501032710505,3.4786309176975636,3.4400509432243966,1192664
2020-08-24,3.4914913177490234,3.517211303740785,3.44648149556665,3.510781460546054,2113931
2020-08-25,3.465771198272705,3.5172111682750122,3.4336213703244662,3.4914911832738587,759885
2020-08-26,3.446481227874756,3.491491046561168,3.4271910865760113,3.4657710625671054,1127424
2020-08-27,3.4207611083984375,3.4464810913738377,3.401470967863696,3.4464810913738377,2480723
2020-08-30,3.4271912574768066,3.4529112427534256,3.407901421822547,3.4207614144608565,852826
2020-08-31,3.4400510787963867,3.4979211960899823,3.3757511188070546,3.42719108679852,1916362
2020-09-01,3.4271912574768066,3.459341392375785,3.3886112795618777,3.440051250115116,900306
2020-09-02,3.4207611083984375,3.4529109338144965,3.4079011169107374,3.4271909508390963,357912
2020-09-03,3.433621644973755,3.4786314690228264,3.395041664386081,3.4207616514445305,899383
2020-09-06,3.382181406021118,3.427191226545775,3.3500312714123,3.4336213761101013,573399
2020-09-07,3.3950414657592773,3.4400512871750504,3.3757513232907943,3.382181472982426,1352311
2020-09-08,3.3436012268066406,3.4207614909686526,3.3178812409547755,3.3950415051167875,2538144
2020-09-09,3.3436012268066406,3.3436012268066406,3.3436012268066406,3.3436012268066406,0
2020-09-10,3.3371708393096924,3.362890820966285,3.3114508576531003,3.330740690592361,833213
2020-09-13,3.3564610481262207,3.3886111821005156,3.337171213026765,3.337171213026765,502656
2020-09-14,3.3371708393096924,3.382180960511912,3.3114508576531003,3.3564606722489536,1117481
2020-09-15,3.4079015254974365,3.440051354768065,3.3436012537433415,3.3371714105317833,1763201
2020-09-16,3.465771198272705,3.5172111682750122,3.395041392822736,3.4079013853233127,1662098
2020-09-17,3.478631019592285,3.5043510033277765,3.4529110358567943,3.4657710277245397,1162199
2020-09-20,3.5107810497283936,3.5557911732502796,3.3628909942780627,3.4786309176975636,2264666
2020-09-21,3.472201347351074,3.5557914518965883,3.3564611082553144,3.5107813248475255,806495
2020-09-22,3.465771198272705,3.49792133282735,3.3886112432692443,3.4722013478261964,442003
2020-09-23,3.4979214668273926,3.5300712960072422,3.4464814948544986,3.465771331041125,551358
2020-09-24,3.459341287612915,3.504351107180714,3.433621303115201,3.4979212643594857,218513
2020-09-27,3.5043509006500244,3.5172108921409713,3.4722010752258483,3.4593410837349015,1468305
2020-09-28,3.697251319885254,3.8387112354783945,3.5236412701722895,3.5043511283791147,9920725
2020-09-29,3.7486917972564697,3.7937019298032193,3.710111815047732,3.6972518209781526,1986741
2020-09-30,3.800131320953369,3.9158715604017975,3.722971365725355,3.74869135080136,2692908
2020-10-01,4.005891799926758,4.140921884713559,3.8129915912009196,3.8001315977262924,2778489
2020-10-04,3.9994616508483887,4.115201898754307,3.9351616834597833,4.005891800890463,758549
2020-10-05,3.9544517993927,4.012321616335521,3.9030118258406694,3.9994616229475133,800782
2020-10-06,3.9544517993927,3.9544517993927,3.9544517993927,3.9544517993927,0
2020-10-07,3.877291679382324,3.9223015010834534,3.8001314156256183,3.928731650815852,1290408
2020-10-11,3.9158711433410645,3.9737409502954346,3.85800102978032,3.877291169836026,779011
2020-10-12,3.845141649246216,3.92230160850981,3.7486915468635105,3.915871765207722,1272540
2020-10-13,3.7615513801574707,3.8451414857758706,3.729401551800986,3.8451414857758706,994424
2020-10-14,3.9544517993927,4.115201870046009,3.710111618414127,3.7615515919661577,3977469
2020-10-15,4.005891799926758,4.0959117542491486,3.922301689038466,3.954451826028249,1413911
2020-10-18,3.9544517993927,4.018751766332739,3.890151832452662,4.0058917729447305,480336
2020-10-19,3.9158711433410645,3.9737409502954346,3.85800102978032,3.9544511168461027,1036756
2020-10-20,3.858001470565796,3.922301433753944,3.8322814852905367,3.915871590738334,3248133
2020-10-21,3.8194215297698975,3.8901516432674175,3.542931532070737,3.858001508057705,1330636
2020-10-22,3.787271022796631,3.85800112935119,3.6265209757403314,3.819421154850444,2031618
2020-10-25,3.774411201477051,3.851571153957531,3.7036813983398087,3.787271193557131,103963
2020-10-26,3.941591501235962,4.044471440385219,3.793701435405703,3.7744112935120153,1029689
2020-10-27,4.025181293487549,4.102341241876136,3.954451187494821,3.941591196096723,1348132
2020-10-28,4.01875114440918,4.083051101398451,3.8965810728263754,4.025181293411297,2164667
2020-11-01,3.9737417697906494,4.005891907644948,3.8644319756201986,4.018751901465379,561911
2020-11-02,3.9223012924194336,3.9866012532906243,3.8451413393740044,3.9737412611163863,1057859
2020-11-03,3.858001470565796,3.9544515686512227,3.793701507377648,3.922301433753944,1081653
2020-11-04,3.9030113220214844,3.986601114950154,3.729401280390573,3.8580011976703634,634323
2020-11-05,3.9930310249328613,4.044470988763499,3.954451052059883,3.9030110882292455,552915
2020-11-08,4.108771324157715,4.179501434279936,3.999461237588754,3.9930313948174967,868780
2020-11-09,4.18593168258667,4.359541734003245,4.115201570792834,4.10877142126321,1482691
2020-11-10,4.513861656188965,4.693901857643775,4.372401738808076,4.185931694411883,3925437
2020-11-11,4.591021537780762,4.66175164864447,4.507431741239726,4.5138615840783896,516184
2020-11-12,4.648891925811768,4.713191890957255,4.578161810848523,4.59102180387762,815496
2020-11-15,4.5717315673828125,4.6296013776440486,4.539581434321599,4.648891518802055,929446
2020-11-16,4.700331211090088,4.758201324567938,4.571731299590836,4.571731299590836,729005
2020-11-17,4.78392219543457,4.867512306738317,4.655321953442706,4.700332084130824,1029705
2020-11-18,4.758202075958252,4.886802007765331,4.661751973799731,4.783922062319668,661082
2020-11-19,4.912521839141846,5.144002015698054,4.661751826726362,4.758201925841982,2398567
2020-11-22,4.861082077026367,5.028262296894936,4.777491967092083,4.912522050337796,259449
2020-11-23,4.8225016593933105,4.880371777420078,4.758201698589346,4.861081635875689,345360
2020-11-24,4.816071510314941,4.828931809082947,4.78392168321412,4.822501659698944,614902
2020-11-25,4.861082077026367,4.931812193632794,4.809642103714939,4.816071947075654,450573
2020-11-26,4.8225016593933105,4.918951753902456,4.796781675071725,4.861081635875689,414753
2020-11-29,4.84179162979126,4.867511613203702,4.816071339772431,4.822501488928735,213980
2020-11-30,4.719621658325195,4.861081570182204,4.629601407809796,4.8417917355049,10844546
2020-12-01,4.8225016593933105,4.854651793098491,4.726051564884164,4.719621722106967,2014647
2020-12-02,4.771061897277832,4.848221853582657,4.693901940973007,4.8225018681477145,402888
2020-12-03,4.938241481781006,5.0282617315613445,4.816071405598881,4.771061587315103,3104182
2020-12-06,5.04755163192749,5.118281741504334,5.015401805106303,4.938241546201385,843553
2020-12-07,5.0668416023254395,5.182581833473981,4.9511013711768985,5.047551461598554,1940882
2020-12-08,4.970392227172852,5.066842331474252,4.944672240240002,5.066842331474252,726196
2020-12-09,4.931811809539795,5.047551740476601,4.867511847908236,4.97039178651873,527375
2020-12-10,4.899662017822266,4.983252127087993,4.8353620516972535,4.931812154187983,680575
2020-12-13,4.880371570587158,4.938241379554972,4.82250145501296,4.899661404707635,640385
2020-12-14,4.764631748199463,4.9125218177716965,4.726051770042325,4.880371989277287,880520
2020-12-15,4.738912105560303,4.816072067456102,4.6360321563659035,4.7646320928589025,653715
2020-12-16,4.62960147857666,4.758201707018811,4.558871674870196,4.738911565440249,634560
2020-12-17,4.546011924743652,4.603881739347878,4.526721782137967,4.629601725084516,546866
2020-12-20,4.513861656188965,4.610311753160956,4.436701701253934,4.546011790715097,574270
2020-12-21,4.288811683654785,4.378831632114389,4.179501592936347,4.513861708106999,1438806
2020-12-22,4.340251445770264,4.443131381926327,4.179501392223217,4.2888114776922315,237303
2020-12-23,4.359541893005371,4.404551714928725,4.308101614711456,4.340251750319351,168828
2020-12-24,4.372401237487793,4.462421174590705,4.308100975807913,4.359541246473091,307523
2020-12-27,4.314531326293945,4.378831284373047,4.24380121910374,4.3724014418683295,101071
2020-12-28,4.372401237487793,4.436701192561302,4.308100975807913,4.3145311246184495,61229
2020-12-29,4.365971565246582,4.4624216616880785,4.327391587991264,4.372401714759004,123937
2020-12-30,4.462421417236328,4.533151524966346,4.417411292934246,4.365971326078374,511644
2020-12-31,4.4045515060424805,4.46242162474963,4.365971529106515,4.46242162474963,3029580
2021-01-03,4.359541893005371,4.404551714928725,4.340251750319351,4.404551714928725,275577
2021-01-04,4.3209614753723145,4.372401752091686,4.282381497787591,4.359541759563445,1027094
2021-01-05,4.4045515060424805,4.436701640125652,4.263091590610607,4.3209614027113545,1740811
2021-01-06,4.507431507110596,4.558871473573569,4.423841408305072,4.404551267578264,1715696
2021-01-10,4.507431507110596,4.565301316078248,4.475281374768045,4.507431507110596,479619
2021-01-11,4.513861656188965,4.571731775693441,4.501001663699793,4.507431813247582,592649
2021-01-12,4.6553215980529785,4.745341852557019,4.513861679928128,4.513861679928128,2879657
2021-01-13,4.661751747131348,4.732481859489342,4.616741619884187,4.655321597550436,1377293
2021-01-14,4.6553215980529785,4.693901882329801,4.62960161293937,4.661751747634585,1183348
2021-01-17,4.61674165725708,4.661751784868602,4.597451821571007,4.655321635235637,311989
2021-01-18,4.62960147857666,4.68104175391736,4.60388149420951,4.616741486393085,1069456
2021-01-19,4.693901538848877,4.7903513226638985,4.610311440043232,4.629601274163682,579441
2021-01-20,4.706762313842773,4.77749212619831,4.642462038455651,4.693902320086636,968024
2021-01-21,4.674611568450928,4.732481686133663,4.629601442852533,4.70676170196498,1484572
2021-01-24,4.681041717529297,4.719621693780121,4.63603159193347,4.674611568184295,147013
2021-01-25,4.681041717529297,4.681041717529297,4.681041717529297,4.681041717529297,0
2021-01-26,4.636031627655029,4.6617516120204225,4.629601478260481,4.693901745780365,1697840
2021-01-27,4.597451210021973,4.661751164766443,4.55887123717529,4.6360311828686545,539134
2021-01-31,4.552441596984863,4.623171708408753,4.513861619828124,4.597451723637594,348031
2021-02-01,4.558872222900391,4.591022053920918,4.526722085273428,4.552442072732424,601159
2021-02-02,4.533152103424072,4.565301933508311,4.501001966733406,4.5588720901340345,756868
2021-02-03,4.494571208953857,4.597451448487686,4.475281374833155,4.5331514904080334,450877
2021-02-04,4.494571208953857,4.546011482023964,4.481711217337927,4.494571208953857,290965
2021-02-07,4.475281238555908,4.546011343592908,4.4045511335189085,4.494571072089214,1941900
2021-02-08,4.4045515060424805,4.4688514676024225,4.346681693941733,4.475281617061618,596540
2021-02-09,4.410982131958008,4.468851950309617,4.365972000701036,4.404551981804254,691516
2021-02-10,4.410982131958008,4.468851950309617,4.359542157153717,4.410982131958008,556768
2021-02-11,4.430271625518799,4.501001738690879,4.385261804359993,4.410981789766857,480515
2021-02-14,4.443131446838379,4.501001565074817,4.378831485801447,4.430271454630993,278045
2021-02-15,4.385261535644531,4.436701503306174,4.320961269461086,4.443131345960683,3111309
2021-02-16,4.481711387634277,4.5267215133035235,4.398121592257672,4.385261600153087,2082461
2021-02-17,4.42384147644043,4.5010014273232954,4.3724015091851856,4.481711286299384,574951
2021-02-18,4.475281238555908,4.533151352368579,4.3724013087612725,4.42384127365859,803927
2021-02-21,4.526721477508545,4.597451586827664,4.46242151749407,4.475281509496965,761719
2021-02-22,4.513861656188965,4.591021611123995,4.481711521662833,4.526721648678136,311155
2021-02-23,4.455991744995117,4.565301839566355,4.4302717588144045,4.51386186720493,363940
2021-02-24,4.462421417236328,4.533151524966346,4.398121458666488,4.45599126807615,499121
2021-02-25,4.558872222900391,4.597452204088885,4.501002097814432,4.4624221166259375,249268
2021-02-28,4.713191509246826,4.7903514611724045,4.571731597383264,4.558871605395669,2822569
2021-03-01,4.745341777801514,4.816071582446497,4.693901808384653,4.713191643612774,1715194
2021-03-02,4.668181419372559,4.758201358055585,4.6231712967278575,4.745341366815152,886794
2021-03-03,4.578161239624023,4.687471320035767,4.481711150636816,4.668181486202154,872453
2021-03-04,4.578161239624023,4.578161239624023,4.578161239624023,4.578161239624023,0
2021-03-07,4.61674165725708,4.681041927161086,4.591021671938043,4.61674165725708,1615219
2021-03-08,4.591021537780762,4.636031664077013,4.565301553213304,4.616741522348219,891577
2021-03-09,4.6038818359375,4.661751958362259,4.571732006395406,4.591021842799378,1476895
2021-03-10,4.6038818359375,4.648891965224137,4.565301856523135,4.6038818359375,803910
2021-03-11,4.668181419372559,4.738911217891748,4.603881156564021,4.603881156564021,1151531
2021-03-14,4.648891925811768,4.68104206168772,4.6296017829649125,4.6681820686586235,387646
2021-03-15,4.591021537780762,4.655321499199405,4.5138615840783896,4.648891656360742,585921
2021-03-16,4.539581298828125,4.597451413968496,4.481711183687754,4.591021264905618,558929
2021-03-17,4.584591865539551,4.629601686904263,4.539581737568426,4.539581737568426,608867
2021-03-18,4.552441596984863,4.597451723637594,4.513861619828124,4.584591731252014,613145
2021-03-21,4.494571208953857,4.591021299376528,4.449561391601294,4.552441324528736,514521
2021-03-22,4.455991744995117,4.526721860295287,4.3724019432110115,4.494571724266185,517546
2021-03-23,4.430271625518799,4.513861731394311,4.353111669298208,4.455991610925662,923487
2021-03-24,4.610311985015869,4.636031971287684,4.501001890057447,4.430271774506746,1048609
2021-03-25,4.61674165725708,4.6681819345015665,4.565301686619004,4.610311814230526,749200
2021-03-28,4.719621658325195,4.7646314769765015,4.629601407809796,4.616741415822795,885783
2021-03-29,4.796781539916992,4.906091623506996,4.7260514317223326,4.719621589126303,2092851
2021-03-30,4.726051330566406,4.764631305135988,4.681041513538418,4.796781437247166,827132
2021-03-31,4.681041717529297,4.700331552351511,4.597451615682646,4.726051536518727,1126385
